_id,Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
65a8b83848613797baeed752,71663.0562,4.911607148,7.211582711,5,39241.82037,1228532.301,"05757 Oconnor Fields Suite 769\nEast Sarah, MP 54966-0420"
65a8b83848613797baeed753,57139.28978,5.035977362,5.705233513,3.42,38266.65442,832536.8854,"674 Bailey Lodge Suite 415\nFrazierbury, NV 16123"
65a8b83848613797baeed754,67907.47348,6.719223964,7.080329021,6.43,35538.32402,1273120.259,"75891 Reese Tunnel Apt. 772\nPort Amanda, PR 46259"
65a8b83848613797baeed755,64969.63058,5.66966826,6.074014508,3.4,35237.45343,899186.1569,"77080 Sarah Divide\nDavidview, HI 44093"
65a8b83848613797baeed756,63082.49301,5.647698012,5.60075524,3.1,19151.02123,615555.4936,"440 John Spring Suite 275\nPort Victorside, NH 78659"
65a8b83848613797baeed757,53917.87223,3.824204216,7.360601848,4.33,44916.2914,679922.2521,"7988 Kramer Road\nEast Erin, FL 62622-4958"
65a8b83848613797baeed758,64753.72892,6.307488644,6.442186822,2.47,46411.16806,1511839.355,USCGC Foster\nFPO AA 47429-6537
65a8b83848613797baeed759,66404.59679,6.575776483,6.713386226,3.5,39236.03477,1168845.815,"660 Terri Mountains Apt. 270\nNew Mary, MH 35205-2457"
65a8b83848613797baeed75a,78398.72222,4.977647692,6.04232838,2.2,27167.28655,1151406.784,"9422 Samuel Station\nJamesside, WV 54275"
65a8b83848613797baeed75b,54293.43887,4.772390467,9.802010414,3.26,35079.83031,891661.6959,"44863 Derek Station\nPaulton, GA 56946"
65a8b83848613797baeed75c,70763.24751,5.190195988,7.058340475,6.26,35279.23581,1055417.658,"4828 Megan Summit Suite 152\nAnthonyberg, NE 63643"
65a8b83848613797baeed75d,74158.6719,4.942336939,7.585177714,3.44,41003.95615,1336858.51,Unit 9060 Box 7328\nDPO AA 09770-7230
65a8b83848613797baeed75e,79498.39413,6.988414104,5.955308381,2.34,41484.50813,1632943.349,"43119 Julia Street Suite 420\nJorgebury, MS 26196"
65a8b83848613797baeed75f,73274.19305,6.641591972,8.839164028,5.32,33215.53684,1590336.417,"22503 Rachel Street Suite 650\nSouth Jordanbury, OH 17336"
65a8b83848613797baeed760,83284.54506,7.609566758,6.309588608,3.45,33854.60665,1668905.285,"48528 Kristine Skyway\nSouth Jodifort, WV 31717-0846"
65a8b83848613797baeed761,83882.08545,6.54397761,7.718658025,3.09,25838.85591,1670256.59,"4456 Kelly Cove\nNew Thomasbury, KY 18631-6214"
65a8b83848613797baeed762,51668.55526,5.745559669,7.276102286,5.39,34668.39978,999408.2511,"2411 Deanna Parkways Suite 204\nWest Theodore, NE 88598-8169"
65a8b83848613797baeed763,61989.9192,4.825295823,7.683450306,5.09,35997.83171,925163.746,"209 Jennifer Causeway Suite 541\nBrandonville, KS 01189-6898"
65a8b83848613797baeed764,67043.21229,4.876857037,7.555253094,3.19,62402.74239,1375215.062,Unit 3491 Box 0706\nDPO AP 96821
65a8b83848613797baeed765,59048.75219,5.847588383,6.5851681,4.46,14520.60532,562839.4687,"68008 Taylor Streets\nGrayburgh, CT 95202-6505"
65a8b83848613797baeed766,74665.9676,4.808295864,7.039707564,5.43,59036.11604,1844929.156,"546 Wheeler Ford Apt. 311\nListad, PR 99664-0344"
65a8b83848613797baeed767,85345.1359,4.680231514,7.227793179,6.11,13088.15636,904497.3171,"15943 Megan Terrace\nPettystad, PR 56222"
65a8b83848613797baeed768,73415.9945,6.375035825,6.728146141,4.05,41628.89274,1479603.756,"6009 Lewis Rapid Apt. 018\nDavisfurt, DE 04152"
65a8b83848613797baeed769,67367.2056,5.462484808,7.55361501,4.34,33098.3865,1094574.185,"171 Cannon River\nLake Joseph, TN 83192-2232"
65a8b83848613797baeed76a,58846.3165,6.040724795,7.017644669,4.36,42617.7387,1235681.793,"6581 Lisa Branch Apt. 652\nCarrollmouth, VA 28735-6494"
65a8b83848613797baeed76b,50794.02859,6.724739783,8.002862631,6.07,39943.63819,1156979.915,USNS Berg\nFPO AA 83492
65a8b83848613797baeed76c,57679.76016,6.019769173,8.475151526,3.03,53494.94556,1545507.565,"38462 Cox Field Suite 850\nLake Mark, GU 84861"
65a8b83848613797baeed76d,70276.29633,6.045551552,6.853548682,3.09,34846.0472,1342997.645,"93689 Montgomery Prairie Apt. 432\nWolfebury, OR 54163"
65a8b83848613797baeed76e,60772.83091,6.767670532,6.906675287,4.35,38147.51026,1178846.066,"847 Jessica Street\nNicoleberg, FL 09088-9985"
65a8b83848613797baeed76f,68994.06553,6.433224496,7.321193643,4.13,44604.68131,1335830.792,"9272 Bates Port\nMaddenton, WV 08558-3008"
65a8b83848613797baeed770,44214.60123,5.156863738,7.34281991,3.1,49640.17222,786430.8996,"673 Valerie Landing Suite 523\nNew Williamborough, MN 06880"
65a8b83848613797baeed771,44566.93958,6.316474482,7.626221606,5.36,26564.19288,775325.9163,"675 Morrison Plain\nSouth Kaylaborough, AK 41760"
65a8b83848613797baeed772,65825.82895,7.087719083,6.896913561,2.21,36959.62618,1238396.412,"10377 Tucker Lakes Apt. 172\nCarterchester, WI 06196"
65a8b83848613797baeed773,81638.61085,5.240208621,6.392023266,4.15,38212.69812,1317467.582,"8688 Jerry Neck\nSouth Donna, RI 54045-1736"
65a8b83848613797baeed774,83441.87226,5.540480219,7.310950344,6.47,24482.05775,1384798.011,"2726 Fuentes Springs Suite 886\nSouth Franklin, PA 11544"
65a8b83848613797baeed775,61846.1359,5.057578392,7.681141173,3.39,69621.71338,1504315.619,"8500 Colin Shores Apt. 432\nNew Gilbert, FM 03165"
65a8b83848613797baeed776,66407.24047,4.473980878,5.345303337,4.28,31395.12172,626085.933,"15807 Thomas Mission\nLake Amy, PW 64191"
65a8b83848613797baeed777,64469.90967,6.033779428,7.607406817,3.31,29247.45536,1057308.29,"2638 Parker Union Suite 033\nSouth Charles, OR 38091-0348"
65a8b83848613797baeed778,66469.31797,5.181975721,7.672171953,3.41,36227.35403,1095768.733,"69803 Smith Rest Suite 384\nLake Miranda, FL 55744"
65a8b83848613797baeed779,81742.85139,5.796217842,7.222545956,6.18,40562.49877,1630434.841,Unit 1502 Box 9883\nDPO AA 22110-4830
65a8b83848613797baeed77a,67229.36693,7.283622113,5.870970801,2.26,26894.23242,1109559.852,Unit 3782 Box 1041\nDPO AP 59400-8142
65a8b83848613797baeed77b,70486.89975,5.786071498,6.997699538,3.09,26725.63797,987026.3707,"802 Walters Fork\nHardingmouth, MN 97313-1424"
65a8b83848613797baeed77c,68419.10387,5.3537463,8.111956976,3.13,34638.53351,1296121.432,USNV Fuentes\nFPO AA 18414-6697
65a8b83848613797baeed77d,69618.32901,5.334503838,6.250587876,3.36,30006.81461,800628.747,"53366 Wells Harbors Suite 205\nMoodystad, RI 51788-4199"
65a8b83848613797baeed77e,61297.34624,5.60570332,6.633718839,4.31,26656.95172,785399.1395,"8524 King Lake\nMeadowsmouth, TX 61037-7289"
65a8b83848613797baeed77f,61285.2359,5.979565704,6.100990731,3.02,29544.0004,953819.2096,"32474 Kent Plain\nNew Nicholas, WV 92542"
65a8b83848613797baeed780,82389.52228,5.012767242,7.155824839,4.29,32494.13968,1299924.798,"81535 Smith Fields Apt. 860\nPort Maryfort, UT 25152-7291"
65a8b83848613797baeed781,77168.99346,6.214932467,7.36986965,6.3,28109.08757,1328586.29,"2206 Michael Place\nKevinhaven, TX 51899"
65a8b83848613797baeed782,74048.93539,7.985437862,7.175769541,3.21,27782.67006,1551390.379,"9948 Johnson Plain\nSusanside, AK 42875-7450"
65a8b83848613797baeed783,53617.29644,5.767539241,6.704845785,3.24,24737.4971,533386.7712,"0302 Lawrence Flats\nUnderwoodbury, OH 73036"
65a8b83848613797baeed784,80850.04183,6.63541412,6.622449677,2.1,41420.16082,1501103.493,"PSC 9862, Box 7769\nAPO AA 73086-0222"
65a8b83848613797baeed785,68901.14428,5.29531774,5.469354825,2.01,30832.66831,956764.0141,"53280 Renee Canyon\nChristopherland, IL 44788-8245"
65a8b83848613797baeed786,50442.26643,4.76799751,7.248287754,6.07,33439.80668,644142.4757,"0645 Arroyo Trail\nEast Michelle, LA 07906-8981"
65a8b83848613797baeed787,70745.9088,6.172536643,7.831781332,3,34915.51021,1392313.726,"515 Perkins Centers\nJustinfurt, ID 88176"
65a8b83848613797baeed788,57868.26663,6.042906909,7.42352677,6.27,45196.15396,1189069.105,"PSC 8150, Box 6860\nAPO AE 97253"
65a8b83848613797baeed789,62554.55457,5.553856476,6.286928355,4.36,39403.95992,923971.5832,"842 Bryan Branch Apt. 031\nFoxborough, MT 33830"
65a8b83848613797baeed78a,61283.38862,3.881794238,7.518133849,4.45,36616.65883,720059.8348,"673 Cox Causeway\nPort Robert, KY 19449-4787"
65a8b83848613797baeed78b,77632.22179,4.51492234,7.45446456,5.1,39950.29527,1309938.767,"913 Jennifer Gateway\nPriceburgh, IA 07032"
65a8b83848613797baeed78c,79874.73935,4.936370911,7.14637679,4.14,30410.23296,1196996.681,"427 William Estates\nNew David, AS 97086-1735"
65a8b83848613797baeed78d,64346.9875,5.790963732,6.978865478,2.02,32337.73286,959102.081,"73554 Justin Springs Suite 074\nSouth Barbaramouth, AZ 98406"
65a8b83848613797baeed78e,83875.55987,7.243606997,8.522705293,5.46,30783.1704,1735416.921,"889 Michael Park Suite 582\nEast Kathleen, WV 56246-6708"
65a8b83848613797baeed78f,70365.51451,6.578553646,7.383852503,4.17,29450.53049,1500481.76,"467 Charles Corner Suite 640\nNew Dennisstad, CA 86309"
65a8b83848613797baeed790,55468.48689,6.783950659,7.798627625,3.4,37666.33118,1099351.354,"53604 Charles Inlet\nNorth Sarah, RI 84479"
65a8b83848613797baeed791,68186.03169,6.889045997,8.432092837,3.17,33350.48026,1460364.3,"925 Jeffrey Flats\nHendersonland, IL 00112-7975"
65a8b83848613797baeed792,71850.31216,6.121209663,6.723680569,2.2,44013.32406,1371640.932,"29275 Wade Bypass Apt. 677\nLake Jonathantown, NM 62508"
65a8b83848613797baeed793,61000.16043,6.691542065,7.859604452,3.47,60697.63924,1739761.373,"55801 Lisa Union\nHerreramouth, GU 34932-6800"
65a8b83848613797baeed794,56036.7394,7.206856384,6.5900353,4.4,33127.90212,1143672.825,"7660 Lewis Springs Apt. 280\nGreeneshire, VT 67668-0305"
65a8b83848613797baeed795,70614.71712,6.210086642,5.470122703,4.45,39449.98775,1113313.409,"84727 Diaz Stream Apt. 922\nLewishaven, NC 81679"
65a8b83848613797baeed796,71208.2693,5.300326049,6.077988865,4.01,25696.36174,920747.9113,"796 Joshua Forges Suite 834\nBensonside, CA 82761"
65a8b83848613797baeed797,73376.98596,6.364718802,8.271405144,5,37811.86692,1560615.501,USNS Pearson\nFPO AP 81151
65a8b83848613797baeed798,60823.12775,6.291192186,7.609961509,5.44,35447.29494,1023595.113,USS Berry\nFPO AE 35347
65a8b83848613797baeed799,71676.06716,7.292058586,6.566399296,4.44,45994.22533,1577462.034,"53827 Hines Garden\nWest Josephland, RI 37586-5546"
65a8b83848613797baeed79a,76144.48308,7.626934345,6.134192933,3.12,17355.2891,1366405.972,"25182 Long Mountain\nBaileyfort, MO 57068"
65a8b83848613797baeed79b,89548.1483,4.927543161,6.41686771,4.32,39759.64821,1403802.502,"942 Alvarez Fork Suite 039\nQuinnborough, AZ 54522"
65a8b83848613797baeed79c,65273.04487,6.107498549,8.561687059,6.1,40094.90402,1431406.513,"82353 Ronnie Parkway\nAnneton, MD 97130-3540"
65a8b83848613797baeed79d,82973.13756,7.266680745,5.575816267,4,22098.22699,1167626.736,"56832 Roberts Squares Suite 942\nNorth Virginia, MI 05865-5923"
65a8b83848613797baeed79e,37908.67586,6.233812726,7.252915778,6.07,39632.07979,880402.7569,"901 Peter Fort Apt. 157\nTaylorfort, ND 06249-9518"
65a8b83848613797baeed79f,70374.65306,7.0931575,6.924672834,2.27,35981.18268,1428693.93,"15503 Garcia Lane\nHardymouth, AK 11574-6906"
65a8b83848613797baeed7a0,68672.5608,6.1360608,6.8201874,2.23,45020.7533,1301935.92,"5644 Elliott Fall Apt. 897\nPort Morgan, MS 40046"
65a8b83848613797baeed7a1,77112.1712,6.634130356,6.29647314,2.29,36552.22294,1506656.826,"125 Ferguson Way\nGordonburgh, AZ 65380"
65a8b83848613797baeed7a2,58725.63185,6.819396084,6.025570211,2.27,22762.46618,866689.0912,"3321 Timothy Harbor\nEast Shannonhaven, ID 39704-4663"
65a8b83848613797baeed7a3,69285.68143,4.498635082,6.46266541,2.49,42643.90936,1017105.371,"382 Kaitlyn Springs\nSingletontown, AS 01030"
65a8b83848613797baeed7a4,70543.06722,6.106621062,8.385028696,5.32,31116.21596,1480328.345,"1864 Reynolds Key Suite 000\nNorth Anita, FL 02822"
65a8b83848613797baeed7a5,55899.5163,5.220084746,5.164151599,2.01,43063.50372,738411.5218,Unit 3360 Box 2701\nDPO AP 62975
65a8b83848613797baeed7a6,71375.95177,6.270470462,6.7603218,3.25,42699.72413,1314245.82,"9820 Colleen Underpass Suite 077\nEast William, GA 30315-2964"
65a8b83848613797baeed7a7,77053.13536,5.27400517,8.940145882,6.09,37397.68063,1587622.641,USCGC Jefferson\nFPO AE 46785-9469
65a8b83848613797baeed7a8,74741.00798,4.861800892,6.60679465,2.45,33984.10656,1124424.927,USNV Jennings\nFPO AE 37951-6327
65a8b83848613797baeed7a9,35797.32312,5.544221047,7.795138242,5,24844.20019,299863.0401,"645 Mary Radial\nEast Roberto, CA 23652-5430"
65a8b83848613797baeed7aa,60850.70206,3.690574063,7.415055719,4.41,56303.30599,873515.9385,"511 Daniel Ferry Apt. 953\nRobertmouth, OR 77859"
65a8b83848613797baeed7ab,68383.19698,6.251368329,6.582998318,4.21,37285.03926,1083187.427,"94449 Natasha Junctions\nSarahview, NM 42352"
65a8b83848613797baeed7ac,77434.93925,6.051114759,6.829266648,2.32,41866.189,1598593.733,"00656 William Squares\nJohnmouth, WV 45911"
65a8b83848613797baeed7ad,73685.40366,8.916092945,6.291818148,3.05,36000.50603,1798927.098,"7178 Michael Key Apt. 038\nMccallmouth, MS 37873-8910"
65a8b83848613797baeed7ae,59348.62721,6.512462078,7.522803799,6.29,35785.38869,893541.4569,"639 Catherine Spring Apt. 944\nShannonside, PA 98980-9056"
65a8b83848613797baeed7af,61197.96685,5.577860353,7.393212138,3.46,35551.38521,1032043.212,"614 Jodi Branch\nWest Victorchester, TX 85087-6434"
65a8b83848613797baeed7b0,79007.54811,6.605518322,7.6819339,5.11,23460.73326,1412776.577,"31832 Harris Gardens Suite 609\nNew Charles, NH 96925"
65a8b83848613797baeed7b1,69465.30978,6.062056239,8.747066092,5.46,43677.39159,1621700.463,"5536 Thomas Viaduct Apt. 622\nAdamborough, FM 43195-6662"
65a8b83848613797baeed7b2,69525.33075,6.697178012,7.018083429,3.22,36950.45121,1343162.637,"6617 Helen Unions\nSouth Susan, MO 41149-7551"
65a8b83848613797baeed7b3,58334.706,5.895957277,8.225442732,4.18,23907.77099,965074.8047,"4062 Alexander Road\nFloydchester, MN 54215"
65a8b83848613797baeed7b4,71816.25361,5.504488306,8.19300677,6.34,26990.29906,1253609.764,"PSC 8990, Box 5293\nAPO AE 95141"
65a8b83848613797baeed7b5,68998.52313,7.019584803,7.285191879,6.18,35821.41717,1399979.667,"562 Joseph Rapids\nLake Kristinville, WA 74464-4314"
65a8b83848613797baeed7b6,53362.68629,7.535710562,7.560199123,3.15,50304.74831,1451658.877,"2765 Robert Viaduct\nPort Katherineburgh, IA 85708-6249"
65a8b83848613797baeed7b7,63713.27293,4.787487797,8.017914452,3.12,42507.6117,1032346.87,"81018 Melissa Keys\nLake Mariachester, MD 05009-1830"
65a8b83848613797baeed7b8,63079.1724,6.381165621,8.995983689,3.05,21940.74724,1201110.294,USCGC Griffin\nFPO AA 79620-2929
65a8b83848613797baeed7b9,75263.11564,3.607404727,7.96045754,5.36,30888.75048,1185160.861,"3554 Sydney Bridge Suite 219\nJennifermouth, NJ 82363-0193"
65a8b83848613797baeed7ba,67468.61518,7.080239915,7.619312876,3.03,44476.16566,1641226.584,"2003 Lori Radial\nKendraberg, OK 79288"
65a8b83848613797baeed7bb,63162.1764,4.267963158,8.824855567,5.01,38697.79775,1203094.09,"3214 Davis Key\nEast Richardshire, VT 43206"
65a8b83848613797baeed7bc,67794.29477,8.104891037,6.211783186,2.45,25903.80948,1343394.634,"753 Gerald Locks\nWest Albert, IN 31235"
65a8b83848613797baeed7bd,58676.41153,5.978276738,5.666756834,3.4,56269.46294,1213852.473,"49686 Walker Burg Apt. 611\nHuynhmouth, VI 86964-8089"
65a8b83848613797baeed7be,48537.08397,6.802426876,6.740965492,3.22,18691.31046,581200.0967,"97792 Daniel Village\nNashport, VA 34332-6982"
65a8b83848613797baeed7bf,75437.52345,5.017667006,4.683749947,2.1,31432.72954,877566.822,USNS Crawford\nFPO AE 20733-0244
65a8b83848613797baeed7c0,75989.28169,7.803594948,8.126458145,3.49,37299.51548,1843979.304,USS Galvan\nFPO AA 85454-9012
65a8b83848613797baeed7c1,55766.0996,6.012357693,6.765692399,3.21,45764.00499,1113647.87,"313 Dana Overpass Apt. 097\nTimothymouth, MP 13640"
65a8b83848613797baeed7c2,66169.90518,6.910734248,6.467064994,2.06,25362.12063,1120439.365,"666 Patrick Islands\nEast Chaseside, CT 39131"
65a8b83848613797baeed7c3,83470.58715,5.394285017,8.430838923,3.14,39220.94114,1694139.127,"8845 Lori Summit Apt. 799\nAllenstad, OK 68168-8230"
65a8b83848613797baeed7c4,62223.19972,6.421407032,6.921320356,2.45,35450.55482,1197307.146,"481 Sarah Plaza\nEast Meganton, SD 39173-7869"
65a8b83848613797baeed7c5,83357.44997,6.073122168,6.229591316,3.05,28688.31025,1168822.817,"10850 Nichols Manors\nSouth Bradley, PA 54126"
65a8b83848613797baeed7c6,64204.72064,4.862155018,7.714890984,6.21,46157.43916,1233484.477,"622 Austin Union\nDonnaside, NY 82528"
65a8b83848613797baeed7c7,87551.60113,6.749167399,6.673699291,3.36,26612.95953,1455556.466,"477 William Ville\nSouth Laurie, KS 17387-7716"
65a8b83848613797baeed7c8,61449.43132,4.899965639,7.025530482,5.26,42419.86559,1063182.696,"08948 Mia Rue Suite 821\nTatechester, DC 53668-4238"
65a8b83848613797baeed7c9,75289.63147,5.133139188,7.536935464,5.12,21667.43584,1152046.592,"5512 Foster Locks Suite 133\nThomasshire, SC 35874"
65a8b83848613797baeed7ca,68789.32901,5.851196079,8.258215468,3.5,41491.22028,1555184.581,"PSC 2409, Box 2579\nAPO AA 82056-9434"
65a8b83848613797baeed7cb,55557.74019,5.837854879,5.87001334,4.31,19220.93319,499548.0114,"164 Phillips Radial\nEast Derekburgh, MH 12917-2968"
65a8b83848613797baeed7cc,61783.90057,6.90303639,8.216386576,4.09,34189.24805,1405495.71,"14998 Michelle Route Apt. 680\nAngelamouth, MD 51062-2051"
65a8b83848613797baeed7cd,78926.16508,5.163521343,6.424496498,2.43,34478.06592,1151211.909,"04415 Angela Street\nLake Timothy, NC 51744"
65a8b83848613797baeed7ce,73263.33485,5.929289023,6.69441996,3.15,30957.84766,1362436.154,"017 Dawn Trafficway Suite 522\nDianaborough, WV 49100"
65a8b83848613797baeed7cf,75156.53733,6.308395995,7.321780294,5.5,38652.35807,1412501.246,"569 Campbell Meadows Apt. 296\nLake Lorifurt, VT 91278"
65a8b83848613797baeed7d0,68945.16871,6.249339485,6.976326471,4.21,30124.27236,1249669.628,"520 Chapman Haven Apt. 595\nNew Annettefort, VI 09640-6515"
65a8b83848613797baeed7d1,65632.92598,6.420380544,5.929531324,4.43,42803.22141,1184527.374,"76258 Miller Station Suite 386\nLake Heatherport, NM 29988"
65a8b83848613797baeed7d2,67814.85878,6.060944853,8.327143224,3.32,43477.65721,1557914.89,"95320 Sharp Parkways\nPort Tiffany, WV 50541-5216"
65a8b83848613797baeed7d3,71045.19192,6.041493753,6.182282849,4.46,30143.96876,1169265.146,"6888 Larry Trafficway Suite 869\nSouth David, ND 24759"
65a8b83848613797baeed7d4,49211.35973,6.376043795,6.13548984,2.04,21182.08128,449728.101,"234 Dale Estates\nNew Jennifermouth, IA 96522-2177"
65a8b83848613797baeed7d5,62491.55833,7.201998599,8.345119881,5.4,24677.90116,1295918.333,"155 Weiss Crescent\nSouth Mark, CA 60811"
65a8b83848613797baeed7d6,62500.96326,4.800144156,7.397915472,6.07,38180.26452,877822.6629,"40991 Tara Forges\nSouth Ronald, NC 20408-0652"
65a8b83848613797baeed7d7,65706.75564,6.180693957,5.698131456,4.31,42527.78566,1271340.381,"0612 Jimenez Way\nArnoldfort, TX 11863-1792"
65a8b83848613797baeed7d8,65453.86714,6.514494841,7.195246196,6.5,49972.47158,1410010.994,"4130 Long Inlet Apt. 961\nNorth Richardtown, NH 89056-7178"
65a8b83848613797baeed7d9,56161.34612,6.4259128,7.065434331,5.37,46485.05118,1140187.681,"7595 David Village\nPhillipchester, NJ 96227-7495"
65a8b83848613797baeed7da,70885.42082,6.358747139,7.25024055,5.42,38627.30147,1547888.633,"340 David Forges\nWest Sandrabury, DE 15884-2997"
65a8b83848613797baeed7db,94805.33864,6.271926426,4.839427216,4.49,45481.4526,1813996.933,Unit 4204 Box 6566\nDPO AA 89678
65a8b83848613797baeed7dc,65579.37802,5.952556523,5.828072176,2.33,41260.29962,1063130.946,USNV Cervantes\nFPO AA 22656-4184
65a8b83848613797baeed7dd,60457.64009,6.432299767,7.242866046,6.38,39182.48551,1280276.424,"1940 Michael Roads Suite 302\nCrosbymouth, AZ 98409"
65a8b83848613797baeed7de,74191.19001,6.423029679,6.348261153,4.28,33838.79497,1194515.338,"981 Daniel Well\nLake Jenniferport, NV 03109-5173"
65a8b83848613797baeed7df,74469.43768,5.873869785,6.881173647,4.47,35370.30666,1399892.256,"04389 Cathy Village Apt. 129\nMcgeeview, NC 63795"
65a8b83848613797baeed7e0,57699.65848,7.004415751,6.654807338,3.17,60849.31686,1601482.767,"8073 Hendrix Corners\nCoopershire, AZ 02395"
65a8b83848613797baeed7e1,75342.97535,5.986603379,7.279934744,6.37,42151.26886,1540997.886,"066 Keith Turnpike\nSouth Rebeccahaven, AK 73792-2345"
65a8b83848613797baeed7e2,52193.01731,6.334128747,7.440332072,5.11,45134.84196,1107077.913,"1661 Lynn Grove\nFloresbury, ID 25268"
65a8b83848613797baeed7e3,85386.92482,5.728294163,8.0147891,6.21,45248.47795,1922406.383,"0874 Thomas Landing\nKnightside, IN 13474-9577"
65a8b83848613797baeed7e4,79064.68327,5.256405314,6.450724917,3.02,43834.10783,1261761.231,"09098 Phillips Extensions\nNorth Mark, WV 45805"
